BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  descending division  lateral parvicellular part,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  descending division  lateral parvicellular part,heavy,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  descending division  forniceal part,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  descending division  forniceal part,heavy,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  magnocellular division  anterior magnocellular part,fibers of passage,birnlex_1384,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  magnocellular division  anterior magnocellular part,weak,birnlex_1384,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  magnocellular division  posterior magnocellular part  medial zone,fibers of passage,birnlex_1312,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  magnocellular division  posterior magnocellular part  medial zone,heavy,birnlex_1312,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  parvicellular division  periventricular part,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  magnocellular division  posterior magnocellular part  lateral zone,fibers of passage,birnlex_1320,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis posterior division principal nucleus,birnlex_724,Anterior hypothalamic area,heavy,birnlex_1226,Rat,nif-0000-00018,PMID:15022261
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  magnocellular division  posterior magnocellular part  lateral zone,weak,birnlex_1320,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  magnocellular division  posterior magnocellular part  lateral zone,moderate,birnlex_1320,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  parvicellular division  anterior parvicellular part,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  parvicellular division  anterior parvicellular part,moderate,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  parvicellular division  periventricular part,moderate,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Parastrial nucleus,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  parvicellular division  anterior parvicellular part,heavy,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  parvicellular division  medial parvicellular part  dorsal zone,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  parvicellular division  medial parvicellular part  dorsal zone,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  parvicellular division  medial parvicellular part  dorsal zone,moderate,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  parvicellular division  medial parvicellular part  dorsal zone,moderate,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis posterior division principal nucleus,birnlex_724,Tuberal nucleus,heavy,,Rat,nif-0000-00018,PMID:15022261
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  parvicellular division  periventricular part,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Paraventricular nucleus of the hypothalamus  parvicellular division  periventricular part,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterior amygdaloid area,fibers of passage,birnlex_2698,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterior amygdaloid area,weak,birnlex_2698,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterior amygdaloid area,weak,birnlex_2698,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Central nucleus of amygdala medial part,fibers of passage,nlx_30217,Rat,nif-0000-00018,PMID:16304681
TemporalLobe.com,Retrosplenial cortex Area 29c,,Retrosplenial cortex Area 29a,exists,,Rat,nif-0000-24805,
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Central nucleus of amygdala medial part,heavy,nlx_30217,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Central nucleus of amygdala medial part,heavy,nlx_30217,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Central nucleus of amygdala capsular part,fibers of passage,birnlex_2682,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Central nucleus of amygdala capsular part,weak,birnlex_2682,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Central nucleus of amygdala capsular part,moderate,birnlex_2682,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Central nucleus of amygdala capsular part,moderate,birnlex_2682,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Central nucleus of amygdala capsular part,weak,birnlex_2682,Rat,nif-0000-00018,PMID:16304681
TemporalLobe.com,EC,,Presubiculum,exists,birnlex_1108,Rat,nif-0000-24805,
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterior periventricular nucleus of the hypothalamus,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterior periventricular nucleus of the hypothalamus,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Dorsomedial nucleus of the hypothalamus anterior part,fibers of passage,birnlex_1558,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Dorsomedial nucleus of the hypothalamus anterior part,moderate,birnlex_1558,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Dorsomedial nucleus of the hypothalamus anterior part,heavy,birnlex_1558,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Dorsomedial nucleus of the hypothalamus posterior part,fibers of passage,birnlex_1558,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Dorsomedial nucleus of the hypothalamus posterior part,weak,birnlex_1558,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Dorsomedial nucleus of the hypothalamus ventral part,fibers of passage,birnlex_1558,Rat,nif-0000-00018,PMID:16304681
CoCoMac,area 7,,nucleus caudatus; genu  intermediate  central,exists,,macaque,nif-0000-00022,
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Dorsomedial nucleus of the hypothalamus ventral part,moderate,birnlex_1558,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Dorsomedial nucleus of the hypothalamus ventral part,heavy,birnlex_1558,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Intermediate periventricular nucleus of the hypothalamus,fibers of passage,birnlex_1564,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Intermediate periventricular nucleus of the hypothalamus,weak,birnlex_1564,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Arcuate nucleus of the hypothalamus,fibers of passage,birnlex_1638,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Arcuate nucleus of the hypothalamus,weak,birnlex_1638,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Posterior periventricular nucleus of the hypothalamus,fibers of passage,birnlex_1466,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Posterior periventricular nucleus of the hypothalamus,weak,birnlex_1466,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic area,fibers of passage,birnlex_706,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic area,weak,birnlex_706,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic area,moderate,birnlex_706,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic area,moderate,birnlex_706,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis posterior division principal nucleus,birnlex_724,Anterior hypothalamic nucleus,exists,birnlex_1226,Rat,nif-0000-00018,
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic area,heavy,birnlex_706,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic nucleus lateral part,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic nucleus lateral part,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic nucleus lateral part,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic nucleus medial part,fibers of passage,nlx_86020,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic nucleus medial part,weak,nlx_86020,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic nucleus central part,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Medial preoptic nucleus central part,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterodorsal preoptic nucleus,fibers of passage,nlx_144455,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterodorsal preoptic nucleus,weak,nlx_144455,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anteroventral preoptic nucleus,fibers of passage,nlx_17240,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anteroventral preoptic nucleus,weak,nlx_17240,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anteroventral preoptic nucleus,moderate,nlx_17240,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Posterodorsal preoptic nucleus,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Posterodorsal preoptic nucleus,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Parastrial nucleus,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Parastrial nucleus,moderate,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Parastrial nucleus,moderate,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterior hypothalamic area,fibers of passage,birnlex_1226,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterior hypothalamic area,weak,birnlex_1226,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterior hypothalamic area,moderate,birnlex_1226,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterior hypothalamic nucleus anterior part,fibers of passage,birnlex_1226,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterior hypothalamic central part,fibers of passage,birnlex_1226,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Anterior hypothalamic central part,weak,birnlex_1226,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Suprachiasmatic nucleus,fibers of passage,birnlex_1325,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Suprachiasmatic nucleus,weak,birnlex_1325,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Suprachiasmatic nucleus,weak,birnlex_1325,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Subparaventricular zone,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Subparaventricular zone,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Retrochiasmatic area,fibers of passage,birnlex_1569,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Retrochiasmatic area,weak,birnlex_1569,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Retrochiasmatic area,moderate,birnlex_1569,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Retrochiasmatic area,weak,birnlex_1569,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Ventral premammillary nucleus,fibers of passage,birnlex_1473,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Ventromedial nucleus of the hypothalamus ventrolateral part,fibers of passage,birnlex_1572,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Ventromedial nucleus of the hypothalamus ventrolateral part,weak,birnlex_1572,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Ventral premammillary nucleus,weak,birnlex_1473,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Tuberomammillary nucleus ventral part,fibers of passage,birnlex_1294,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Tuberomammillary nucleus ventral part,weak,birnlex_1294,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Supramammillary nucleus lateral part,fibers of passage,birnlex_1479,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral habenula,weak,birnlex_1438,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Supramammillary nucleus lateral part,moderate,birnlex_1479,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Supramammillary nucleus medial part,fibers of passage,birnlex_1479,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Supramammillary nucleus medial part,weak,birnlex_1479,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Dorsal premammillary nucleus,fibers of passage,birnlex_1473,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Dorsal premammillary nucleus,weak,birnlex_1473,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Posterior hypothalamic nucleus,fibers of passage,birnlex_1463,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Posterior hypothalamic nucleus,weak,birnlex_1463,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Posterior hypothalamic nucleus,moderate,birnlex_1463,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Posterior hypothalamic nucleus,moderate,birnlex_1463,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Posterior hypothalamic nucleus,heavy,birnlex_1463,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral preoptic area,fibers of passage,birnlex_1722,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral preoptic area,moderate,birnlex_1722,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral preoptic area,weak,birnlex_1722,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral hypothalamic area,fibers of passage,birnlex_4037,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral hypothalamic area,weak,birnlex_4037,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral hypothalamic area,moderate,birnlex_4037,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral hypothalamic area,moderate,birnlex_4037,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral hypothalamic area,heavy,birnlex_4037,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Tuberal nucleus,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Tuberal nucleus,moderate,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Tuberal nucleus,moderate,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Tuberal nucleus,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Subfornical organ,fibers of passage,nlx_anat_100314,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Subfornical organ,moderate,nlx_anat_100314,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Subfornical organ,moderate,nlx_anat_100314,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis posterior division principal nucleus,birnlex_724,Lateral hypothalamic area,moderate,birnlex_4037,Rat,nif-0000-00018,PMID:15022261
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral habenula,fibers of passage,birnlex_1438,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral habenula,weak,birnlex_1438,Rat,nif-0000-00018,PMID:16304681
BAMS,Nucleus accumbens,birnlex_727,Ventral tegmental area,weak,birnlex_1415,Rat,nif-0000-00018,PMID:6816390
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Zona incerta,fibers of passage,nlx_190,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Zona incerta,weak,nlx_190,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Zona incerta,fibers of passage,nlx_190,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Zona incerta,weak,nlx_190,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral septal nucleus rostral (rostroventral) part,fibers of passage,birnlex_1321,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral septal nucleus rostral (rostroventral) part,weak,birnlex_1321,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral septal nucleus rostral (rostroventral) part medial zone ventral region caudal domain,fibers of passage,birnlex_1321,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Lateral septal nucleus rostral (rostroventral) part medial zone ventral region caudal domain,weak,birnlex_1321,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Substantia innominata,fibers of passage,birnlex_915,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Substantia innominata,weak,birnlex_915,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Substantia innominata,moderate,birnlex_915,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Substantia innominata,heavy,birnlex_915,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Substantia innominata,heavy,birnlex_915,Rat,nif-0000-00018,PMID:16304681
BAMS,Median preoptic nucleus,birnlex_1208,Parastrial nucleus,heavy,,Rat,nif-0000-00018,
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Superior colliculus intermediate deep gray layer,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Superior colliculus intermediate deep gray layer,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Superior colliculus intermediate deep gray layer,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Nucleus accumbens,birnlex_727,Ventral tegmental area,moderate,birnlex_1415,Rat,nif-0000-00018,PMID:6348595
BrainMaps,32,,25,unknown,,macaca mulatta,nif-0000-00093,
BAMS,Bed nuclei of the stria terminalis  anterior division  subcommisural zone,birnlex_724,Posterior hypothalamic nucleus,weak,birnlex_1463,Rat,nif-0000-00018,PMID:12836178
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Parabrachial nucleus lateral division central lateral part,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Parabrachial nucleus lateral division central lateral part,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis  anterior division  subcommisural zone,birnlex_724,Posterior hypothalamic nucleus,weak,birnlex_1463,Rat,nif-0000-00018,PMID:12836178
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Parabrachial nucleus medial division medial medial part,fibers of passage,,Rat,nif-0000-00018,PMID:16304681
BAMS,Nucleus accumbens,birnlex_727,Interfascicular nucleus raphe,weak,,Rat,nif-0000-00018,PMID:6816390
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Parabrachial nucleus medial division medial medial part,weak,,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis anterior division magnocellular nucleus,birnlex_724,Substantia nigra compact part,fibers of passage,birnlex_990,Rat,nif-0000-00018,PMID:16304681
BAMS,Bed nuclei of the stria terminalis  anterior division  subcommisural zone,birnlex_724,Lateral hypothalamic area,fibers of passage,birnlex_4037,Rat,nif-0000-00018,PMID:12836178
